contract_id,case_filed_yr,case_filed_month,jurisdiction,zip,assign_atty,case_type_x,settlement_offer,amount_billed,contract_dup,case_type_y,hours_worked
 680 4B575999,2012,8,California          ,95380,593,5119.0,0.0,9600.0,False,5119.0,7.0
005612P003   ,2013,1,Tennessee           ,37211,612,5121.0,2653000.0,65500.0,False,,
 680 8723H18A,2012,8,New York            ,11590,745,5122.0,70000.0,24200.0,False,5122.0,69.0
 680 8440P81A,2012,4,New Jersey          ,8807,712,5119.0,0.0,37200.0,False,5119.0,25.0
 680 8440P81A,2012,4,New Jersey          ,8807,712,5119.0,0.0,37200.0,False,5121.0,38.0
 680 8440P81A,2012,4,New Jersey          ,8807,712,5121.0,5568000.0,144300.0,True,5119.0,25.0
 680 8440P81A,2012,4,New Jersey          ,8807,712,5121.0,5568000.0,144300.0,True,5121.0,38.0
 680 2A667215,2012,6,Indiana             ,46580,743,5119.0,0.0,55400.0,False,5119.0,60.0
000D440442   ,2013,4,North Carolina      ,28277,620,5121.0,155335000.0,1744600.0,False,,
001D955889   ,2013,5,Massachusetts       ,2151,620,5121.0,6000000.0,116400.0,False,,
 680 0126R529,2012,5,Mississippi         ,38664,651,5219.0,0.0,7200.0,False,5219.0,266.0
00903Y9138   ,2013,6,Connecticut         ,6120,416,5224.0,10000000.0,52400.0,False,,
004D326789   ,2013,7,Tennessee           ,37025,984,5125.0,10000000.0,146200.0,False,,
001C121120   ,2013,7,Illinois            ,61761,416,5224.0,10000000.0,12000.0,False,,
 680 8A516750,2012,8,New Jersey          ,7087,651,5219.0,0.0,5900.0,False,5219.0,4332.0
 680 7B99797A,2012,4,Maine               ,4062,940,5119.0,0.0,78300.0,False,5119.0,186.0
 680 7B99797A,2012,4,Maine               ,4062,940,5119.0,0.0,78300.0,False,5223.0,631.0
 680 7105X248,2012,8,California          ,94105,651,5119.0,0.0,7700.0,False,5119.0,26.0
 680 358M7052,2012,8,Nevada              ,89130,712,5219.0,0.0,230400.0,False,5219.0,181.0
003D990027   ,2013,7,District of Columbia,20036,169,5122.0,200000.0,44800.0,False,,
006367C108   ,2013,6,New York            ,12078,638,5121.0,4960000.0,63200.0,False,,
006A041523   ,2013,11,South Carolina      ,29615,416,5122.0,50000.0,1100.0,False,,
 PACP1B325366,2012,8,Texas               ,78218,712,5122.0,1606000.0,102500.0,False,5122.0,19.0
008A677705   ,2013,11,Illinois            ,60482,620,5223.0,20000000.0,272300.0,False,,
 680 9593C941,2012,1,New Hampshire       ,3452,712,5219.0,0.0,302900.0,False,5219.0,51.0
006290H809   ,2013,10,Maryland            ,21211,612,5121.0,18828000.0,341700.0,False,,
006290H809   ,2013,10,Maryland            ,21211,612,5122.0,228000.0,5600.0,True,,
 680 2468M932,2012,4,Maryland            ,20785,712,5122.0,1093000.0,49800.0,False,5121.0,6603.0
 680 2468M932,2012,4,Maryland            ,20785,712,5122.0,1093000.0,49800.0,False,5122.0,3650.0
 680 2468M932,2012,4,Maryland            ,20785,712,5122.0,1093000.0,49800.0,False,5119.0,3348.0
 680 2468M932,2012,4,Maryland            ,20785,712,5122.0,1093000.0,49800.0,False,5219.0,312.0
 680 2468M932,2012,4,Maryland            ,20785,712,5121.0,3278000.0,60000.0,True,5121.0,6603.0
 680 2468M932,2012,4,Maryland            ,20785,712,5121.0,3278000.0,60000.0,True,5122.0,3650.0
 680 2468M932,2012,4,Maryland            ,20785,712,5121.0,3278000.0,60000.0,True,5119.0,3348.0
 680 2468M932,2012,4,Maryland            ,20785,712,5121.0,3278000.0,60000.0,True,5219.0,312.0
 680 2468M932,2012,4,Maryland            ,20785,712,5219.0,0.0,347700.0,True,5121.0,6603.0
 680 2468M932,2012,4,Maryland            ,20785,712,5219.0,0.0,347700.0,True,5122.0,3650.0
 680 2468M932,2012,4,Maryland            ,20785,712,5219.0,0.0,347700.0,True,5119.0,3348.0
 680 2468M932,2012,4,Maryland            ,20785,712,5219.0,0.0,347700.0,True,5219.0,312.0
 680 2468M932,2012,4,Maryland            ,20785,712,5119.0,0.0,37300.0,True,5121.0,6603.0
 680 2468M932,2012,4,Maryland            ,20785,712,5119.0,0.0,37300.0,True,5122.0,3650.0
 680 2468M932,2012,4,Maryland            ,20785,712,5119.0,0.0,37300.0,True,5119.0,3348.0
 680 2468M932,2012,4,Maryland            ,20785,712,5119.0,0.0,37300.0,True,5219.0,312.0
008B188801   ,2013,7,Massachusetts       ,2138,111,5122.0,1544000.0,106900.0,False,,
 680 532M7643,2012,8,Nevada              ,89121,998,5122.0,9252000.0,73100.0,False,5122.0,10.0
00631M0972   ,2013,12,Utah                ,84065,984,5223.0,85000.0,251400.0,False,,
 680 2559L570,2012,8,Utah                ,84057,926,5219.0,0.0,123500.0,False,5219.0,106.0
 680 8441L068,2012,8,Pennsylvania        ,19119,712,5122.0,579000.0,59900.0,False,5122.0,14.0
006D550088   ,2013,10,Missouri            ,64082,970,5223.0,682000.0,2301000.0,False,,
 680 5C584455,2012,8,New York            ,11204,90,5219.0,0.0,61900.0,False,5219.0,2266.0
002813W78A   ,2013,12,Illinois            ,60622,620,5121.0,14393000.0,229600.0,False,,
 680 7B558253,2012,8,Washington          ,98056,712,5219.0,0.0,122000.0,False,5219.0,23.0
 680 6534P805,2012,4,Massachusetts       ,2472,758,5122.0,102000.0,21100.0,False,5122.0,50.0
 680 7B928569,2012,8,Oklahoma            ,74012,599,5121.0,3400000.0,72300.0,False,5121.0,226.0
005D458182   ,2013,10,North Carolina      ,27517,10,5121.0,0.0,4263300.0,False,,
 680 34F33748,2012,6,New York            ,11561,546,5119.0,0.0,59300.0,False,5119.0,200.0
 680 34F33748,2012,6,New York            ,11561,546,5119.0,0.0,59300.0,False,5102.0,426.0
 680 8380X477,2012,8,New York            ,14414,110,5122.0,750000.0,54400.0,False,5122.0,14.0
006D259793   ,2013,9,Georgia             ,30141,10,5223.0,10000000.0,880300.0,False,,
00653M8850   ,2013,12,Massachusetts       ,2467,564,5122.0,0.0,21700.0,False,,
 PACP9083L824,2012,2,Texas               ,79226,718,5121.0,15488000.0,985400.0,False,5121.0,324.0
003D229598   ,2013,6,Texas               ,78227,169,5121.0,4645000.0,183400.0,False,,
003D229598   ,2013,6,Texas               ,78227,169,5122.0,600000.0,130100.0,True,,
 680 5A288976,2012,8,Massachusetts       ,2465,712,5219.0,0.0,120700.0,False,5219.0,402.0
008886P032   ,2013,5,Tennessee           ,37128,169,5224.0,0.0,33500.0,False,,
 680 1938X192,2012,8,Massachusetts       ,1773,749,5122.0,54000.0,14300.0,False,5122.0,17.0
 680 8B208619,2012,5,Massachusetts       ,2149,599,5106.0,0.0,2000.0,False,5106.0,36.0
 680 8B208619,2012,5,Massachusetts       ,2149,599,5106.0,0.0,2000.0,False,5122.0,750.0
 680 8B208619,2012,5,Massachusetts       ,2149,599,5122.0,0.0,57900.0,True,5106.0,36.0
 680 8B208619,2012,5,Massachusetts       ,2149,599,5122.0,0.0,57900.0,True,5122.0,750.0
003469R218   ,2013,7,Kansas              ,66209,970,5223.0,32000.0,44700.0,False,,
 680 483M4551,2012,8,California          ,93308,712,5119.0,0.0,170900.0,False,5119.0,14.0
007117L418   ,2013,11,Pennsylvania        ,19103,620,5121.0,13652000.0,294100.0,False,,
008D237803   ,2013,11,Indiana             ,46311,169,5122.0,850000.0,184000.0,False,,
005087N510   ,2013,5,Illinois            ,60613,620,5121.0,22761000.0,143600.0,False,,
 680 8070H49A,2012,1,New York            ,10019,665,5119.0,0.0,62500.0,False,5106.0,36.0
 680 8070H49A,2012,1,New York            ,10019,665,5119.0,0.0,62500.0,False,5119.0,100.0
 680 8070H49A,2012,1,New York            ,10019,665,5106.0,0.0,6200.0,True,5106.0,36.0
 680 8070H49A,2012,1,New York            ,10019,665,5106.0,0.0,6200.0,True,5119.0,100.0
 680 3389M809,2012,8,Alabama             ,35952,416,5119.0,0.0,23500.0,False,5119.0,21.0
006A524188   ,2013,10,Maryland            ,21009,620,5121.0,101759000.0,802200.0,False,,
006A524188   ,2013,10,Maryland            ,21009,620,5224.0,140000000.0,14000.0,True,,
009C235615   ,2013,4,Nebraska            ,68508,169,5224.0,10000000.0,75600.0,False,,
006D788642   ,2013,10,Idaho               ,83213,100,5219.0,0.0,47100.0,False,,
000073C617   ,2013,7,New York            ,10028,594,5224.0,10000000.0,170500.0,False,,
006A461818   ,2013,9,Kansas              ,66618,915,5125.0,5000000.0,5200.0,False,,
004757B709   ,2013,10,Texas               ,75711,639,5224.0,10000000.0,76400.0,False,,
007D123390   ,2013,10,Minnesota           ,55106,169,5224.0,10000000.0,22300.0,False,,
 680 3183C142,2012,3,New Jersey          ,8724,712,5119.0,0.0,54500.0,False,5119.0,13.0
 680 3183C142,2012,3,New Jersey          ,8724,712,5119.0,0.0,54500.0,False,5121.0,82.0
 680 3183C142,2012,3,New Jersey          ,8724,712,5121.0,3975000.0,93300.0,True,5119.0,13.0
 680 3183C142,2012,3,New Jersey          ,8724,712,5121.0,3975000.0,93300.0,True,5121.0,82.0
 680 0113P446,2012,8,California          ,95624,533,5219.0,0.0,10000.0,False,5219.0,71.0
009A728756   ,2013,12,Utah                ,84078,10,5224.0,20000000.0,3000.0,False,,
 680 168M2268,2012,8,Montana             ,59417,91,5106.0,0.0,12300.0,False,5106.0,19.0
004C713862   ,2013,10,Tennessee           ,37211,90,5224.0,10000000.0,252500.0,False,,
004464A296   ,2013,12,New Jersey          ,7644,612,5223.0,10000000.0,1323200.0,False,,
005596R319   ,2013,9,Tennessee           ,37923,638,5122.0,575000.0,30100.0,False,,
00491P749A   ,2013,8,Massachusetts       ,2302,543,5224.0,10000000.0,2379700.0,False,,
00491P749A   ,2013,8,Massachusetts       ,2302,543,5131.0,10000000.0,258600.0,True,,
002B426175   ,2013,3,Ohio                ,44233,164,5224.0,10000000.0,1900.0,False,,
00370W2923   ,2013,6,South Carolina      ,29829,676,5121.0,18498000.0,575900.0,False,,
009658M576   ,2013,11,Indiana             ,46528,40,5121.0,3018000.0,108200.0,False,,
 680 2450P065,2012,8,Massachusetts       ,2026,93,5219.0,0.0,21600.0,False,5219.0,20.0
 680 5266B285,2012,8,Massachusetts       ,1835,712,5219.0,0.0,289900.0,False,5219.0,158.0
006902M732   ,2013,9,District of Columbia,20019,620,5121.0,10507000.0,138000.0,False,,
 PACP4332M667,2012,7,Texas               ,78749,612,5121.0,32099000.0,380900.0,False,5121.0,924.0
003595R051   ,2013,7,Oklahoma            ,73127,592,5122.0,651000.0,89400.0,False,,
007B833396   ,2013,5,Illinois            ,61568,639,5121.0,6583000.0,60200.0,False,,
003D303096   ,2013,7,Illinois            ,60074,620,5121.0,246745000.0,1770800.0,False,,
006404C317   ,2013,6,Illinois            ,60641,620,5121.0,16318000.0,138400.0,False,,
 680 2321N284,2012,2,New Jersey          ,7092,712,5121.0,4919000.0,88600.0,False,5119.0,25.0
 680 2321N284,2012,2,New Jersey          ,7092,712,5121.0,4919000.0,88600.0,False,5121.0,158.0
 680 2321N284,2012,2,New Jersey          ,7092,712,5119.0,0.0,16700.0,True,5119.0,25.0
 680 2321N284,2012,2,New Jersey          ,7092,712,5119.0,0.0,16700.0,True,5121.0,158.0
009255R541   ,2013,10,New York            ,12901,665,5224.0,20000000.0,13200.0,False,,
001037X617   ,2013,11,Colorado            ,80229,612,5121.0,3899000.0,166500.0,False,,
002C149323   ,2013,8,Texas               ,75226,520,5122.0,4160000.0,194700.0,False,,
 680 4674L242,2012,8,California          ,95670,531,5219.0,0.0,30000.0,False,5219.0,870.0
 680 1300B728,2012,8,Virginia            ,23510,91,5219.0,0.0,76700.0,False,5219.0,22.0
000D668737   ,2013,4,Texas               ,77388,169,5122.0,750000.0,411700.0,False,,
 680 6B99649A,2012,4,Oklahoma            ,73108,91,5119.0,0.0,37400.0,False,5119.0,24.0
 680 3C102580,2012,8,Florida             ,32958,712,5219.0,0.0,745300.0,False,5219.0,10.0
000D01507A   ,2013,3,Mississippi         ,39047,974,5122.0,100000.0,28600.0,False,,
007295N306   ,2013,6,New York            ,12442,620,5121.0,80621000.0,1218400.0,False,,
007295N306   ,2013,6,New York            ,12442,620,5223.0,10000000.0,1025500.0,True,,
 680 6098X901,2012,6,California          ,95628,651,5219.0,0.0,1500.0,False,5219.0,321.0
006A113719   ,2013,8,Illinois            ,60644,100,5223.0,4000.0,151400.0,False,,
007966N769   ,2013,8,Texas               ,76522,147,5121.0,2466000.0,79400.0,False,,
 680 1763R067,2012,8,California          ,90047,543,5219.0,0.0,55600.0,False,5219.0,145.0
 680 3724X148,2012,3,Michigan            ,48312,612,5121.0,142281000.0,966500.0,False,5121.0,242.0
002A936769   ,2013,6,Massachusetts       ,2360,542,5145.0,10000000.0,1900.0,False,,
 680 4424X44A,2012,2,Tennessee           ,38002,926,5119.0,0.0,45700.0,False,5119.0,3.0
 680 1A535872,2012,5,Rhode Island        ,2904,712,5219.0,0.0,385200.0,False,5219.0,42.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5122.0,36100000.0,329400.0,False,5219.0,123.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5122.0,36100000.0,329400.0,False,5122.0,461.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5122.0,36100000.0,329400.0,False,5223.0,247.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5219.0,0.0,52200.0,True,5219.0,123.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5219.0,0.0,52200.0,True,5122.0,461.0
 680 8447H038,2012,1,Nebraska            ,68066,719,5219.0,0.0,52200.0,True,5223.0,247.0
009D140787   ,2013,11,Missouri            ,63129,135,5121.0,2010000.0,302800.0,False,,
002850N993   ,2013,3,North Carolina      ,27822,169,5121.0,1485000.0,84100.0,False,,
002850N993   ,2013,3,North Carolina      ,27822,169,5122.0,313000.0,54500.0,True,,
002D882123   ,2013,7,Montana             ,59405,561,5224.0,20000000.0,348800.0,False,,
 680 1336X562,2012,8,Washington          ,98011,612,5219.0,0.0,15000.0,False,5219.0,2.0
 680 3455N47A,2012,4,Missouri            ,63119,91,5106.0,0.0,7800.0,False,5102.0,47.0
 680 3455N47A,2012,4,Missouri            ,63119,91,5106.0,0.0,7800.0,False,5106.0,11.0
 680 3455N47A,2012,4,Missouri            ,63119,91,5106.0,0.0,7800.0,False,5101.0,185.0
 680 3041C096,2012,3,Colorado            ,80302,612,5122.0,788000.0,5700.0,False,5122.0,43.0
 680 3041C096,2012,3,Colorado            ,80302,612,5122.0,788000.0,5700.0,False,5121.0,2.0
 680 3041C096,2012,3,Colorado            ,80302,612,5121.0,37576000.0,434100.0,True,5122.0,43.0
 680 3041C096,2012,3,Colorado            ,80302,612,5121.0,37576000.0,434100.0,True,5121.0,2.0
 680 4223M997,2012,6,Virginia            ,20166,110,5122.0,1051000.0,17200.0,False,5122.0,224.0
 680 4223M997,2012,6,Virginia            ,20166,110,5122.0,1051000.0,17200.0,False,5119.0,306.0
 680 4223M997,2012,6,Virginia            ,20166,110,5119.0,0.0,103100.0,True,5122.0,224.0
 680 4223M997,2012,6,Virginia            ,20166,110,5119.0,0.0,103100.0,True,5119.0,306.0
 680 9226B844,2012,8,Missouri            ,64108,755,5122.0,1697000.0,26400.0,False,5121.0,14.0
 680 9226B844,2012,8,Missouri            ,64108,755,5122.0,1697000.0,26400.0,False,5122.0,155.0
 680 9226B844,2012,8,Missouri            ,64108,755,5121.0,19642000.0,264600.0,True,5121.0,14.0
 680 9226B844,2012,8,Missouri            ,64108,755,5121.0,19642000.0,264600.0,True,5122.0,155.0
 680 1287B911,2012,8,California          ,94108,620,5223.0,233000.0,2289900.0,False,5121.0,747.0
 680 1287B911,2012,8,California          ,94108,620,5223.0,233000.0,2289900.0,False,5223.0,200.0
 680 1287B911,2012,8,California          ,94108,620,5121.0,805160000.0,3463800.0,True,5121.0,747.0
 680 1287B911,2012,8,California          ,94108,620,5121.0,805160000.0,3463800.0,True,5223.0,200.0
009463C403   ,2013,10,New York            ,14580,665,5122.0,6384000.0,169900.0,False,,
 680 9B128574,2012,5,New Jersey          ,7017,712,5119.0,0.0,63800.0,False,5119.0,25.0
 680 9B128574,2012,5,New Jersey          ,7017,712,5119.0,0.0,63800.0,False,5121.0,106.0
 680 9B128574,2012,5,New Jersey          ,7017,712,5121.0,11371000.0,158200.0,True,5119.0,25.0
 680 9B128574,2012,5,New Jersey          ,7017,712,5121.0,11371000.0,158200.0,True,5121.0,106.0
001973B019   ,2013,5,Utah                ,84102,43,5122.0,8011000.0,275400.0,False,,
 680 4262N275,2012,5,Pennsylvania        ,16105,612,5119.0,0.0,60500.0,False,5119.0,28.0
 680 9230H321,2012,8,North Dakota        ,58502,651,5105.0,0.0,38900.0,False,5105.0,555.0
 680 0051P986,2012,8,Maine               ,4106,90,5219.0,0.0,101600.0,False,5219.0,7.0
 680 0051P986,2012,8,Maine               ,4106,90,5219.0,0.0,101600.0,False,5202.0,14.0
005A790456   ,2013,11,Tennessee           ,37076,719,5122.0,270000.0,33400.0,False,,
 680 4415X780,2012,3,Virginia            ,24011,661,5122.0,48776000.0,417600.0,False,5122.0,4.0
 PACP7654X495,2012,5,Texas               ,79404,49,5132.0,0.0,49000.0,False,5132.0,28.0
008578R645   ,2013,9,North Carolina      ,27028,416,5121.0,3878000.0,65000.0,False,,
006760N038   ,2013,8,New Jersey          ,7039,612,5145.0,10000000.0,10200.0,False,,
 PACP8668M258,2012,8,Texas               ,78201,612,5233.0,0.0,17800.0,False,5223.0,12561.0
 PACP8668M258,2012,8,Texas               ,78201,612,5233.0,0.0,17800.0,False,5233.0,9261.0
 PACP8668M258,2012,8,Texas               ,78201,612,5223.0,82000.0,606700.0,True,5223.0,12561.0
 PACP8668M258,2012,8,Texas               ,78201,612,5223.0,82000.0,606700.0,True,5233.0,9261.0
 680 7A61391A,2012,8,New York            ,14424,90,5119.0,0.0,321200.0,False,5119.0,34.0
 680 4632N703,2012,5,California          ,93436,712,5219.0,0.0,426500.0,False,5219.0,7.0
005890H10A   ,2013,8,South Carolina      ,29401,416,5122.0,1033000.0,122200.0,False,,
 680 4B109128,2012,2,North Carolina      ,28031,712,5219.0,0.0,121500.0,False,5219.0,46.0
004D192328   ,2013,8,Massachusetts       ,1867,100,5219.0,0.0,139100.0,False,,
009A263309   ,2013,12,Wisconsin           ,53210,169,5122.0,433000.0,147100.0,False,,
 680 6D948955,2012,8,California          ,95864,712,5119.0,0.0,17300.0,False,5119.0,137.0
007D527267   ,2013,10,Nebraska            ,68112,983,5223.0,30000.0,48000.0,False,,
009C414980   ,2013,3,Ohio                ,44839,100,5223.0,1000.0,20600.0,False,,
009C414980   ,2013,3,Ohio                ,44839,100,5219.0,0.0,54400.0,True,,
 680 8559N719,2012,8,California          ,92509,92,5119.0,0.0,43300.0,False,5202.0,1119.0
 680 8559N719,2012,8,California          ,92509,92,5119.0,0.0,43300.0,False,5119.0,57.0
008974X741   ,2013,12,Arizona             ,85635,100,5219.0,0.0,57100.0,False,,
008974X741   ,2013,12,Arizona             ,85635,100,5213.0,10000000.0,4700.0,True,,
 680 6A620521,2012,8,Connecticut         ,6515,712,5219.0,0.0,124300.0,False,5219.0,49.0
000E008767   ,2013,12,New York            ,10467,134,5223.0,1000.0,283900.0,False,,
007036L760   ,2013,10,Tennessee           ,37172,988,5125.0,10000000.0,15800.0,False,,
003672M781   ,2013,5,Michigan            ,49201,641,5122.0,1847000.0,68000.0,False,,
003672M781   ,2013,5,Michigan            ,49201,641,5121.0,3462000.0,89200.0,True,,
 680 6815B240,2012,8,Virginia            ,22408,91,5119.0,0.0,53100.0,False,5102.0,7.0
 680 6815B240,2012,8,Virginia            ,22408,91,5119.0,0.0,53100.0,False,5119.0,2.0
 680 677Y7897,2012,5,Pennsylvania        ,18640,712,5219.0,0.0,149400.0,False,5219.0,50.0
 680 3317X660,2012,1,Louisiana           ,71202,93,5219.0,0.0,15500.0,False,5219.0,295.0
001773P864   ,2013,10,Alabama             ,36201,665,5121.0,12979000.0,82600.0,False,,
 680 3028R289,2012,6,Washington          ,98005,926,5119.0,0.0,14500.0,False,5119.0,3.0
008254X485   ,2013,5,Illinois            ,60649,620,5223.0,8000.0,25500.0,False,,
008254X485   ,2013,5,Illinois            ,60649,620,5121.0,36650000.0,343500.0,True,,
 680 9091C953,2012,1,New York            ,13090,651,5219.0,0.0,27400.0,False,5219.0,17.0
 680 9091C953,2012,1,New York            ,13090,651,5219.0,0.0,27400.0,False,5101.0,71.0
 680 7878H768,2012,8,Pennsylvania        ,19130,416,5219.0,0.0,18000.0,False,5219.0,540.0
 680 9B04884A,2012,6,New York            ,12065,156,5219.0,0.0,19000.0,False,5219.0,143.0
 680 1C371090,2012,5,California          ,93701,712,5121.0,4841000.0,60500.0,False,5121.0,33.0
00491M2594   ,2013,11,Louisiana           ,71055,612,5223.0,20000000.0,63500.0,False,,
00491M2594   ,2013,11,Louisiana           ,71055,612,5121.0,4624000.0,167300.0,True,,
 680 6257L454,2012,8,Ohio                ,43017,651,5119.0,0.0,6700.0,False,5119.0,25.0
 680 6693P853,2012,3,New Jersey          ,8037,712,5122.0,1082000.0,54300.0,False,5121.0,15.0
 680 6693P853,2012,3,New Jersey          ,8037,712,5122.0,1082000.0,54300.0,False,5122.0,11.0
 680 6693P853,2012,3,New Jersey          ,8037,712,5121.0,3245000.0,68900.0,True,5121.0,15.0
 680 6693P853,2012,3,New Jersey          ,8037,712,5121.0,3245000.0,68900.0,True,5122.0,11.0
004701L709   ,2013,9,Illinois            ,60461,620,5140.0,60000000.0,227900.0,False,,
004701L709   ,2013,9,Illinois            ,60461,620,5121.0,139073000.0,1023500.0,True,,
006599L478   ,2013,11,Kansas              ,67213,612,5122.0,487000.0,21200.0,False,,
002D035942   ,2013,6,Virginia            ,20169,620,5121.0,182000000.0,1982600.0,False,,
